0.1	0.007520794016440214
0.2	0.019945440757781104
0.3	0.07244938169708792
0.4	0.1714277940495037
0.5	0.3120681186959107
0.6	0.4481911940280412
0.7	0.5674850542232083
0.8	0.7014477661376617
0.9	0.8896903592201313
1.0	0.9871111198604074
1.1	1.1690676265393838
1.2	1.3608656497870533
1.3	1.4891261671679554
1.4	1.669333657593498
1.5	1.770058715139591
1.6	1.9715702027120166
1.7	2.096754888428812
1.8	2.286652629016192
1.9	2.4108449440057744
2.0	2.567523604033431
2.1	2.7571357178223974
2.2	2.961279810470853
2.3	3.148948953241347
2.4	3.3947637079559807
2.5	3.4295049213766213
2.6	3.6492863187382376
2.7	3.6645071993115286
2.8	3.98409608870785
2.9	4.236047942220735
3.0	4.335983846932142
3.1	4.593205546990764
3.2	4.589753101120834
3.3	4.901721443610755
3.4	5.159087430506679
3.5	5.338924622387982
3.6	5.489297454279919
3.7	5.798593487207422
3.8	6.273512523475527
3.9	6.374329072560478
4.0	6.006594595990464
4.1	6.565756743907316
4.2	7.30236681473798
4.3	7.139571463543563
4.4	7.453083739574302
4.5	7.436148765833472
4.6	8.533579475566018
4.7	7.732689743999987
4.8	8.613892851080045
4.9	8.495336885551698
5.0	8.612906021483067
5.1	9.03673416488104
5.2	9.56767574434872
5.3	10.002409060828574
5.4	10.029008450482632
5.5	9.906025457388115
5.6	10.403851352306674
5.7	10.98380364459556
5.8	11.14581120217271
5.9	11.477139420344752
6.0	12.603895684057228
6.1	11.712719869991805
6.2	13.01770367750118
6.3	12.172817090761436
6.4	13.737135962452685
6.5	13.85295540182003
6.6	13.505545777242778
6.7	13.708862035543023
6.8	14.417319858065682
6.9	15.683665417285441
7.0	14.862363209291168
7.1	15.937944213905626
7.2	16.040979616533885
7.3	16.575911697826907
7.4	16.866411809229902
7.5	15.743237107075775
7.6	15.837768157739594
7.7	16.50238105791511
7.8	17.283859461627546
7.9	17.781201576648332
8.0	17.41123541540701
8.1	17.001756634708837
8.2	16.787805295190186
8.3	15.252766470073785
8.4	16.68186575616729
8.5	16.706078416323447
8.6	16.075177638720927
8.7	16.65869186421172
8.8	15.86277350136924
8.9	15.484053347794811
9.0	15.731456146848524
9.1	15.921170236906127
9.2	14.844948909719056
9.3	15.63239273296554
9.4	15.053083706043804
9.5	14.585523092757635
9.6	15.350022118946981
9.7	14.782592225785079
9.8	14.708866788673282
9.9	13.597824534360969
10.0	14.101093219655718
