0.1	0.015372289726397433
0.2	0.1704874542355611
0.3	0.4010943442886986
0.4	0.6465052179667963
0.5	0.8691975639219406
0.6	1.1571664806686297
0.7	1.375653266486755
0.8	1.6158156660345024
0.9	1.8891029290966488
1.0	2.1357990329343868
1.1	2.381870977868826
1.2	2.6234946252005766
1.3	2.864851008700391
1.4	3.083769077422058
1.5	3.3196496692671285
1.6	3.5434362577993928
1.7	3.7292687468627235
1.8	4.135515488469389
1.9	4.336984982049682
2.0	4.620097302692995
2.1	4.810098040369879
2.2	5.08530153636256
2.3	5.089468346021654
2.4	5.368642890580928
2.5	5.602763443062326
2.6	6.061614152942465
2.7	6.074189116483326
2.8	6.764269756553563
2.9	7.120889252605057
3.0	6.711490861236108
3.1	7.732071215122934
3.2	7.120326205801973
3.3	7.292681050265456
3.4	7.886206852635407
3.5	7.8281477562796
3.6	8.493595482426235
3.7	9.038859906557784
3.8	8.852385665773
3.9	9.370753050442444
4.0	9.238120903212964
4.1	9.044606596178632
4.2	10.794094537960005
4.3	9.689321666214644
4.4	10.818130376849437
4.5	10.602322290349663
4.6	11.782351455473508
4.7	11.428126197128433
4.8	10.669531572410655
4.9	11.831378114809118
5.0	11.552574584839416
5.1	12.48276285003936
5.2	12.219474450136506
5.3	12.468559504172775
5.4	13.431580554194463
5.5	13.164459832284138
5.6	13.642337552043333
5.7	12.254748508226422
5.8	13.633783861352585
5.9	14.676656696487017
6.0	14.156189089501943
6.1	15.060846469957472
6.2	13.600421049132615
6.3	14.140655618560386
6.4	14.01805424633417
6.5	13.793360104563536
6.6	15.06273141415086
6.7	14.47396801762258
6.8	14.101753505165004
6.9	15.26984422280527
7.0	15.160375095563877
7.1	15.887783793388179
7.2	15.806524759952456
7.3	14.290704726905958
7.4	15.433508704759792
7.5	15.603936378248862
7.6	14.268909513262944
7.7	14.265752380333456
7.8	15.3306845237492
7.9	14.347594624052702
8.0	15.482711933214041
8.1	15.665645149117434
8.2	14.84299761894499
8.3	14.766923136995468
8.4	15.05408179785082
8.5	14.32265094549728
8.6	14.106221582251298
8.7	14.246370716021369
8.8	13.858286875232485
8.9	13.768804788032154
9.0	13.724661057363635
9.1	13.678229357507595
9.2	13.505118539677149
9.3	13.237047468457817
9.4	12.49263899168307
9.5	13.441600066678866
9.6	12.797099784840439
9.7	12.051308007671912
9.8	12.905204886033625
9.9	12.15734486784751
10.0	12.305931252278413
